"Key	Type	Desc	English	Chinese	Japanese	Korean	Portuguese (Brazil)",,,,
10153906,Text,,Merge 3 to get a monster.,3个可合成古兽
10153907,Text,,"He heard the story of ""Abyss Dragon"" and finally find a chance to join the will army. The fight the Demons together.",对深渊巨龙的坚守充满敬意，心向往之。终于找到合适的机会加入了蛮荒大军，一起抵抗魔物。
10153908,Text,,"He heard the story of ""Abyss Dragon"" and finally find a chance to join the will army. The fight the Demons together.",对深渊巨龙的坚守充满敬意，心向往之。终于找到合适的机会加入了蛮荒大军，一起抵抗魔物。
10153909,Text,,"He heard the story of ""Abyss Dragon"" and finally find a chance to join the will army. The fight the Demons together.",对深渊巨龙的坚守充满敬意，心向往之。终于找到合适的机会加入了蛮荒大军，一起抵抗魔物。
10153910,Text,,"He heard the story of ""Abyss Dragon"" and finally find a chance to join the will army. The fight the Demons together.",对深渊巨龙的坚守充满敬意，心向往之。终于找到合适的机会加入了蛮荒大军，一起抵抗魔物。
10160101,Text,,"Black seeds, no one knows what it does.",浑身漆黑的种子，不知道有什么用途
10160102,Text,,The unknown seed with the smell of evil.,无名种子，散发着邪恶气息
10160201,Text,,Ruins that is left over from Ancient times.,古神时期遗留的建筑遗址
10160202,Text,,It is said that many treasures are hidden inside.,据说藏着许多上古宝物
10160203,Text,,It is said that many treasures are hidden inside.,据说藏着许多上古宝物
10160204,Text,,It is said that many treasures are hidden inside.,据说藏着许多上古宝物
10160301,Text,,An unknown piece of leather.,一张未知的皮革碎片
10160302,Text,,A piece of magic leather with an unknown design.,一张拥有魔力的皮革，画着未知的图案
10160303,Text,,There is a clear road on the map. Worth millions!,画着清晰的线路图，价值极大！
10160401,Text,,Maybe it's a just a ray of light.,也许它是一道微光
10160402,Text,,You can gather leaves from it.,可以采集出一片树叶
10160403,Text,,You can gather leaves from it.,可以采集出一片树叶
10160404,Text,,You can gather leaves from it.,可以采集出一片树叶
10160405,Text,,You can gather leaves from it.,可以采集出一片树叶
10160406,Text,,You can gather leaves from it.,可以采集出一片树叶
10160407,Text,,You can gather leaves from it.,可以采集出一片树叶
10160408,Text,,Blooming with great light.,绽放着无限的光芒
10160501,Text,,The origin of the cloud.,云最初始的来源
10160502,Text,,One of the most important sources of the cloud.,云的重要来源之一
10160601,Text,,Merge them to win.,合成他们才能赢得胜利
10160602,Text,,The miracle left by the Ancient God!,古神遗留的神迹！
10160603,Text,,This totem has powerful magic.,这个图腾拥有着强大的魔力
10160604,Text,,Contains the powerful will of the Ancient God.,蕴含着古神的强大意志
10160701,Text,,The most common plant in the forest.,森林中最常见的低级植物
10160702,Text,,The most common plant in the forest.,森林中最常见的低级植物
10160703,Text,,The most common plant in the forest.,森林中最常见的低级植物
10160704,Text,,Wow! A beautiful small house!,哇！一个漂亮的小屋子！
10160801,Text,,An item with a weak purification power.,拥有微弱净化能力的物品
10160802,Text,,An item with a weak purification power.,拥有微弱净化能力的物品
10160803,Text,,An item with a weak purification power.,拥有微弱净化能力的物品
10160901,Text,,An item that has the ability to purify.,拥有净化能力的物品
10160902,Text,,An item that has the ability to purify.,拥有净化能力的物品
10160903,Text,,An item with a powerful purification ability.,拥有强大净化能力的物品
10160904,Text,,An item with a powerful purification ability.,拥有强大净化能力的物品
10160905,Text,,An item with super purification power.,拥有超强净化能力的物品
10161001,Text,,A plant with spikes.,长着尖刺的植物
10161002,Text,,A plant covered with spikes.,浑身长满尖刺的植物
10161003,Text,,An ugly and hatred plant.,一株面目可憎的植物
10161101,Text,,Less damage. Double tap to call Monsters to destroy it.,破坏能力一般，双击召唤古兽消灭
10161102,Text,,It can deal a lot of damage and needs to be destroyed as soon as possible.,破坏力较强，需要尽快消灭
10161103,Text,,Very deadly and strong!,面目可憎，破坏力极强
10161104,Text,,Destroyer of the world!,世界毁灭者！！
10161201,Text,,The remaining of a demon after its death.,魔物死亡后的残留物
10161202,Text,,An advanced version of a small tombstone,小石碑的进阶版
10161203,Text,,Full of death.,充满了死亡气息
10161204,Text,,A cursed object.,魔物诅咒过的物品
10161205,Text,,"Enshrouded by the smell of evil, full of death",被邪恶气息笼罩，充满死气
10161206,Text,,"Enshrouded by the smell of evil, full of death",被邪恶气息笼罩，充满死气
10161207,Text,,Decay and lifeless.,腐烂破败，毫无生机
10161208,Text,,A lot of dead demons' sprites are buried here.,镇压着大量的魔物亡魂
10161301,Text,,Often appear around the tombstone.,常出现在坟墓周围
10161302,Text,,Often appear around the tombstone.,常出现在坟墓周围
10161303,Text,,Often appear around the tombstone.,常出现在坟墓周围
10161304,Text,,Dead grass could appear around at any time,周围随时可能出现枯死的草
10161305,Text,,Dead grass could appear around at any time. Gather it to have a surprise.,周围随时可能出现枯死的草。采集有惊喜
10161306,Text,,Dead grass could appear around at any time. Gather it to have a surprise.,周围随时可能出现枯死的草。采集有惊喜
10161307,Text,,Dead grass could appear around at any time. Gather it to have a surprise.,周围随时可能出现枯死的草。采集有惊喜
10161308,Text,,Dead grass could appear around at any time. Gather it to have a surprise.,周围随时可能出现枯死的草。采集有惊喜
10161309,Text,,Dead grass could appear around at any time. Gather it to have a surprise.,周围随时可能出现枯死的草。采集有惊喜
10161310,Text,,Dead grass could appear around at any time. Gather it to have a surprise.,周围随时可能出现枯死的草。采集有惊喜
10161311,Text,,Dead grass could appear around at any time. Gather it to have a surprise.,周围随时可能出现枯死的草。采集有惊喜
10161401,Text,,Produce monster eggs from time to time. Tap to get goblin gravels.,产生古兽蛋。点击可能产出地精洞穴碎石
10161402,Text,,Produce monster eggs from time to time. Tap to get goblin gravels.,产生古兽蛋。点击可能产出地精洞穴碎石
10161403,Text,,Produce monster eggs from time to time. Tap to get goblin caves.,产生古兽蛋。点击可能产出地精洞穴
10161404,Text,,Produce monster eggs from time to time. Tap to get goblin caves.,产生古兽蛋。点击可能产出地精洞穴
10161405,Text,,Produce monster eggs from time to time. Tap to get goblin caves.,产生古兽蛋。点击可能产出地精洞穴
10161406,Text,,Merge to win ultimate prize!,合成获得终极大奖！
10161501,Text,,"Tap to get mysterious objects, may be monster eggs.",点击可能产出神秘物品，甚至是古兽蛋
10161502,Text,,"Tap to get mysterious objects, may be monster eggs.",点击可能产出神秘物品，甚至是古兽蛋
10161601,Text,,"Mysterious statue, tap to get a monster egg.",神秘的雕像，点击获得一个古兽蛋。
10161602,Text,,No one knows if there is a soul hidden in the statue.,没有人知道，雕像里面是不是藏着一个灵魂。
10161603,Text,,The most faithful follower of the Ancient God.,古神最忠实的追随者。
10161604,Text,,It said that this statue has the power to destroy everything.,传闻拥有毁天灭地的能力。
10161605,Text,,There seems to be a mysterious ritual going on here.,似乎在进行一种神秘的仪式。
10161701,Text,,"Weird statue, tap to get a monster egg.",诡异的雕像，点击获得一个古兽蛋。
10161702,Text,,"Demon statue, tap to get a monster egg.",远古怪物雕像，点击获得一个古兽蛋
10161703,Text,,It has some weird secrets.,养精蓄锐，似乎在密谋着什么
10161704,Text,,"If you listen carefully, you will hear the statue saying something.",喃喃自语，说着一些奇怪的语言
10161705,Text,,"The statue of an ancient demon, evil and ferocious.",上古猛兽，邪恶凶残
10161801,Text,,Merge 3 to get an Ancient Animal Egg. Worth millions!,3个合成荒古兽蛋，价值极高
10161802,Text,,Merge 3 to get a lot of Monsters!,3个合成，获得大量古兽
10170001,Text,,"Float with the wind, tap to collect.",点击收集
10170002,Text,,Merge 3 to get Sacred Seed.,随风飘荡，点击收集
10170003,Text,,Tap to get a lot of great rewards!,点击获得大量珍贵物品奖励
10170004,Text,,Tap to purify the nearby lands.,点击净化彻底死地
10170005,Text,,"Float with the wind, tap to collect.",随风飘荡，点击收集
10170006,Text,,Rubble from the Goblin Cave,地精洞穴遗留的碎石
10170007,Text,,"Float with the wind, tap to collect.",随风飘荡，点击收集
10170008,Text,,Merge to get Jungle Tree Branch,合成丛林树枝干
10170009,Text,,A mysterious thing. Merge to get ??????.,上古遗留物品，合成？？？
10170010,Text,,"Float with the wind, tap to collect.",随风飘荡，点击收集
10170011,Text,,Merge 3 to get meteorite fragments.,合成为陨石碎片
10170012,Text,,The remaining of most items. Gatherable.,物品被魔物摧毁后产出，可采集
10170013,Text,,Tap to get a dark cloud.,点击产生乌云
10170014,Text,,Tap to get a dark cloud.,点击产生乌云
10170015,Text,,A dark cloud.,一朵黑压压的乌云
10170016,Text,,Leave it alone. It will turn into a mushroom.,不要管它，让它变成蘑菇
10170017,Text,,Purchasing ore warehouse will increase the Ore Storage Limit.,购买矿石仓库可提高矿石储存上限
10170018,Text,,Miracle _ independence,奇迹_独立
10170019,Text,,Amicable dragon fragment,友好龙碎片
10170020,Text,,Carla's boat.,卡拉的船
10170021,Text,,Guide _ rock dragon,引导_岩石龙
10170022,Text,,Tap for more item introduction.,点击了解更多物品介绍
10170023,Text,,Daily treasure chest base,日常宝箱基座
10170024,Text,,Purchasing gold warehouse will increase the Gold Storage Limit.,购买金库可提高金币储存上限
10170025,Text,,Miracle _ obelisk,奇迹_方尖碑
10170026,Text,,Evil objects gathered from Chomper.,从食人花上采集的邪恶物品
10170101,Text,,Life particle _ 1,生命粒子_1级
10170102,Text,,Life particle _ 2,生命粒子_2级
10170103,Text,,Life particle _ 3,生命粒子_3级
10170104,Text,,Life particle _ 4,生命粒子_4级
10170105,Text,,Life particle _ 5,生命粒子_5级
10170401,Text,,Merge to get ??????. Gatherable.,合成获取???，可采集
10170402,Text,,Merge to get ??????. Gatherable.,合成获取???，可采集
10170403,Text,,Merge to get ??????. Gatherable.,合成获取???，可采集
10170404,Text,,Merge to get ??????. Gatherable.,合成获取???，可采集
10170405,Text,,Merge to get ??????. Gatherable.,合成获取???，可采集
10170406,Text,,Merge to get ??????. Gatherable.,合成获取???，可采集
10170407,Text,,Merge to get ??????. Gatherable.,合成获取???，可采集
10170501,Text,,The most common weed in a forest. Mergable.,森林中最常见的杂草，可合成
10170502,Text,,The most common weed in a forest. Mergable.,森林中最常见的杂草，可合成
10170503,Text,,The most common weed in a forest. Mergable.,森林中最常见的杂草，可合成
10170601,Text,,Annoying gravels. Double tap to attack it.,讨厌的碎石头，打碎它。
10170602,Text,,Annoying gravels. Double tap to attack it.,讨厌的碎石头，打碎它。
10170603,Text,,Annoying gravels. Double tap to attack it.,讨厌的碎石头，打碎它。
10170604,Text,,Annoying gravels. Double tap to attack it.,讨厌的碎石头，打碎它。
10170701,Text,,Tap to get coins. Worth <color=#ffde27>50</color>.,点击产出金币，价值<color=#ffde27>50</color>
10170702,Text,,Tap to get coins. Worth <color=#ffde27>200</color>.,点击产出金币，价值<color=#ffde27>200</color>
10170703,Text,,Tap to get coins. Worth <color=#ffde27>750</color>.,点击产出金币，价值<color=#ffde27>750</color>
10170704,Text,,Tap to get coins. Worth <color=#ffde27>2500</color>.,点击产出金币，价值<color=#ffde27>2.5K</color>
10170705,Text,,Tap to get coins. Worth <color=#ffde27>10000</color>.,点击产出金币，价值<color=#ffde27>10K</color>
10170801,Text,,Glittering gold treasure. Tap it.,亮闪闪的金元宝，可点击
10170802,Text,,A pile of gold treasures. Tap it.,一堆金元宝，可点击
10170803,Text,,A large bag of gold treasure. Tap it.,一大袋金元宝，可点击
10170901,Text,,A small bag of gold coins worth more than <color=#ffde27>100</color>.,一小袋金币，价值<color=#ffde27>100</color>以上
10170902,Text,,A sack of gold coins worth more than <color=#ffde27>500</color>.,一麻袋金币，价值超过<color=#ffde27>500</color>
10170903,Text,,A cart of gold coins worth well over <color=#ffde27>2500</color>.,一小车金币，价值远超<color=#ffde27>2.5K</color>
10170904,Text,,A pile of gold coins worth <color=#ffde27>15000</color>.,一大堆金币，价值<color=#ffde27>15K+</color>
10171001,Text,,Tap to get a lot of ores.,点击获得大量矿石
10171002,Text,,Tap to get a lot of ores.,点击获得大量矿石
10171101,Text,,Tap to open it and get the trophies.,点击打开，获得战利品！
10171102,Text,,Tap to open it and get the trophies.,点击打开，获得战利品！
10171103,Text,,Tap to open it and get the trophies.,点击打开，获得战利品！
10171104,Text,,Tap to open it and get the trophies.,点击打开，获得战利品！
10171105,Text,,Tap to open it and get the trophies.,点击打开，获得战利品！
10171106,Text,,Tap to open it and get the trophies.,点击打开，获得战利品！
10171201,Text,,"Precious Ctrystals, worth <color=#ffde27>1</color>.",珍贵的宝石，价值<color=#ffde27>1</color>
10171202,Text,,"Precious Ctrystals, worth <color=#ffde27>5</color>.",珍贵的宝石，价值<color=#ffde27>5</color>
10171203,Text,,"Precious Ctrystals, worth <color=#ffde27>15</color>.",珍贵的宝石，价值<color=#ffde27>15</color>
10171301,Text,,Evil plants that often appear around Chomper.,经常出现在食人花周围的邪恶植物
10171302,Text,,Wild animals' bones. Gatherable.,蛮荒兽骨头，可采集
10171303,Text,,Wild animals' bones. Gatherable.,蛮荒兽骨头，可采集
10171304,Text,,Remains of ancient monsters.,上古蛮荒兽遗骸
10171305,Text,,Remains of ancient monsters. Gatherable.,上古蛮荒兽遗骸，可采集
10171306,Text,,"Cold, dark, and full of death.",冰冷、幽暗、充满死气
10171307,Text,,Gathered from the coffin. Mergable.,采集九龙拉棺获得，可合成
10171308,Text,,Gather to get ??????.,采集获得？？？
10171309,Text,,Dragon skull with sharp teeth.,锋利的獠牙，霸气的外表
10171310,Text,,Normal skeleton. Mergable.,普通的骨头，可合成
10171311,Text,,Normal skeletons. Tap it!,普通死物，可点击
10171312,Text,,You can gather the sacred seed from it.,采集产出神圣之花幼苗
10171313,Text,,You can gather the sacred seed from it.,采集产出神圣之花幼苗
10171314,Text,,You can gather the sacred seed from it.,采集产出神圣之花幼苗
10171315,Text,,It comes from a secret place. Always surrounded by magical powers.,来自未知的秘境，周围常有魔力波动
10171401,Text,,A sealed statue of demon.,被封印的魔物雕像
10171402,Text,,A sealed statue of demon.,被封印的魔物雕像
10171403,Text,,A sealed statue of demon.,被封印的魔物雕像
10171404,Text,,A sealed statue of demon.,被封印的魔物雕像
10171501,Text,,The broken totem of Ancient God is sealed inside it. Double tap to free it!,封印着破碎的古神图腾，双击打破它
10171502,Text,,The broken totem of Ancient God is sealed inside it. Double tap to free it!,封印着破碎的古神图腾，双击打破它
10171503,Text,,The broken totem of Ancient God is sealed inside it. Double tap to free it!,封印着破碎的古神图腾，双击打破它
10171504,Text,,The totem of Ancient God is sealed inside. Free it now!,封印着古神的图腾，赶快解救古神！
10171505,Text,,Contains a great evil power to seal the sacred light inside.,蕴含强大的邪恶力量，封印着古神之光
10171601,Text,,Merge 3 to summon a random monster from base.,合成后，从主场景中随机召唤一个古兽
10171602,Text,,Summon a random monster from base.,从主场景中随机召唤一个古兽
10171603,Text,,Merge 3 to summon a random collective monster from base.,合成后，从主场景中随机召唤一个采集型古兽
10171604,Text,,Summon a random collective monster from base.,从主场景中随机召唤一个采集型古兽
10171605,Text,,Merge 3 to summon a random aggresive monster from base.,合成后，从主场景中随机召唤一个猛攻型古兽
10171606,Text,,Summon a random aggresive monster from base.,从主场景中随机召唤一个猛攻型古兽
10171607,Text,,Merge 3 to summon a random defensive monster from base.,合成后，从主场景中随机召唤一个坚守型古兽
10171608,Text,,Summon a random defensive monster from base.,从主场景中随机召唤一个坚守型古兽
10171609,Text,,Merge 3 to summon a random balanced monster from base.,合成后，从主场景中随机召唤一个均衡型古兽
10171610,Text,,Summon a random balanced monster from base.,从主场景中随机召唤一个均衡型古兽
10171701,Text,,Merge to get a random monster.,合成随机古兽
10171702,Text,,Merge to get a random monster.,合成随机古兽
10171703,Text,,Merge to get a random monster.,合成随机古兽
10171801,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171802,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171803,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171804,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171805,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171806,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171807,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171808,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171809,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171810,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171811,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171812,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171813,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171814,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171815,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171816,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171817,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171818,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171823,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171828,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171833,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171838,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171839,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171901,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171902,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171903,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171904,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171905,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171906,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171907,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171908,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171909,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171910,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171911,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171912,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171913,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171914,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171915,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171916,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171917,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171918,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171923,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171928,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171933,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171938,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171939,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171943,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171944,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171945,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171946,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10171947,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172001,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172002,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172003,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172004,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172005,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172006,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172007,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172008,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172009,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172010,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172011,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172012,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172013,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172014,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172015,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172016,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172017,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172018,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172023,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172028,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172033,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172038,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172039,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172043,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172044,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172045,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172101,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172102,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172103,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172104,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172105,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172106,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172107,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172108,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172109,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172110,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172111,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172112,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172113,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172114,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172115,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172116,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172117,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172118,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172123,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172128,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172133,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172138,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172139,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172143,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172144,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172145,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172201,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172202,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172203,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172204,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172205,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172206,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172207,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172208,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172209,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172210,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172211,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172212,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172213,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172214,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172215,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172216,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172217,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172218,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172223,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172228,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172233,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172238,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172239,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172243,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172244,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172245,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172301,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172302,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172303,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172304,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172305,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172306,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172307,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172308,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172309,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172310,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172311,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172312,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172313,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172314,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172315,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172316,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172317,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172318,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
10172323,Text,,Tap to get monster eggs. Values a lot.,点击产出古兽蛋，价值较高
